纬度,经度,SO2,NO2,PM10,污染程度,日期,时间段,气温,风向编码,风力编码,降水强度,天气_多云,天气_晴,天气_阴,天气_雨,天气_雪,天气_雾霾沙尘
34.26955,108.95903,19,31,71,1,2011/6/5,1,20,8,1,0,0,0,1,0,0,0
34.233376,108.9049,17,24,91,1,2011/6/5,0,30,8,1,0,1,0,0,0,0,0
34.233376,108.9049,17,24,91,1,2011/6/5,1,20,8,1,0,0,0,1,0,0,0
34.35886,108.929192,18,29,93,1,2011/6/5,0,30,8,1,0,1,0,0,0,0,0
34.35886,108.929192,18,29,93,1,2011/6/5,1,20,8,1,0,0,0,1,0,0,0
34.158932,108.90696,16,24,95,1,2011/6/5,0,30,8,1,0,1,0,0,0,0,0
34.158932,108.90696,16,24,95,1,2011/6/5,1,20,8,1,0,0,0,1,0,0,0
34.662251,109.226196,20,12,78,1,2011/6/5,0,30,8,1,0,1,0,0,0,0,0
34.662251,109.226196,20,12,78,1,2011/6/5,1,20,8,1,0,0,0,1,0,0,0
34.366699,109.214211,17,32,89,1,2011/6/5,0,30,8,1,0,1,0,0,0,0,0
34.366699,109.214211,17,32,89,1,2011/6/5,1,20,8,1,0,0,0,1,0,0,0
34.354256,109.011482,12,19,69,1,2011/6/5,0,30,8,1,0,1,0,0,0,0,0
34.354256,109.011482,12,19,69,1,2011/6/5,1,20,8,1,0,0,0,1,0,0,0
34.382896,108.88327,16,17,80,1,2011/6/5,0,30,8,1,0,1,0,0,0,0,0
34.382896,108.88327,16,17,80,1,2011/6/5,1,20,8,1,0,0,0,1,0,0,0
34.259781,108.856987,52,47,94,1,2011/6/6,0,33,8,1,0,0,1,0,0,0,0
34.259781,108.856987,52,47,94,1,2011/6/6,1,21,8,1,0,0,1,0,0,0,0
34.261593,108.98996,28,18,88,1,2011/6/6,0,33,8,1,0,0,1,0,0,0,0
34.261593,108.98996,28,18,88,1,2011/6/6,1,21,8,1,0,0,1,0,0,0,0
34.279709,109.07048,20,44,96,1,2011/6/6,0,33,8,1,0,0,1,0,0,0,0
34.279709,109.07048,20,44,96,1,2011/6/6,1,21,8,1,0,0,1,0,0,0,0
34.22282,108.947144,32,38,93,1,2011/6/6,0,33,8,1,0,0,1,0,0,0,0
34.22282,108.947144,32,38,93,1,2011/6/6,1,21,8,1,0,0,1,0,0,0,0
34.26955,108.95903,37,38,100,1,2011/6/6,0,33,8,1,0,0,1,0,0,0,0
34.26955,108.95903,37,38,100,1,2011/6/6,1,21,8,1,0,0,1,0,0,0,0
34.233376,108.9049,23,37,93,1,2011/6/6,0,33,8,1,0,0,1,0,0,0,0
34.233376,108.9049,23,37,93,1,2011/6/6,1,21,8,1,0,0,1,0,0,0,0
34.35886,108.929192,38,45,97,1,2011/6/6,0,33,8,1,0,0,1,0,0,0,0
34.35886,108.929192,38,45,97,1,2011/6/6,1,21,8,1,0,0,1,0,0,0,0
34.158932,108.90696,17,24,100,1,2011/6/6,0,33,8,1,0,0,1,0,0,0,0
34.158932,108.90696,17,24,100,1,2011/6/6,1,21,8,1,0,0,1,0,0,0,0
34.662251,109.226196,17,16,93,1,2011/6/6,0,33,8,1,0,0,1,0,0,0,0
34.662251,109.226196,17,16,93,1,2011/6/6,1,21,8,1,0,0,1,0,0,0,0
34.366699,109.214211,26,42,99,1,2011/6/6,0,33,8,1,0,0,1,0,0,0,0
34.366699,109.214211,26,42,99,1,2011/6/6,1,21,8,1,0,0,1,0,0,0,0
34.354256,109.011482,25,29,87,1,2011/6/6,0,33,8,1,0,0,1,0,0,0,0
34.354256,109.011482,25,29,87,1,2011/6/6,1,21,8,1,0,0,1,0,0,0,0
34.382896,108.88327,17,18,98,1,2011/6/6,0,33,8,1,0,0,1,0,0,0,0
34.382896,108.88327,17,18,98,1,2011/6/6,1,21,8,1,0,0,1,0,0,0,0
34.259781,108.856987,47,48,75,1,2011/6/7,0,37,8,1,0,0,1,0,0,0,0
34.259781,108.856987,47,48,75,1,2011/6/7,1,22,8,1,0,0,1,0,0,0,0
34.259781,108.856987,45,67,72,1,2011/6/7,0,37,8,1,0,0,1,0,0,0,0
34.259781,108.856987,45,67,72,1,2011/6/7,1,22,8,1,0,0,1,0,0,0,0
34.261593,108.98996,39,23,73,1,2011/6/7,0,37,8,1,0,0,1,0,0,0,0
34.261593,108.98996,39,23,73,1,2011/6/7,1,22,8,1,0,0,1,0,0,0,0
34.261593,108.98996,2,14,50,0,2011/6/7,0,37,8,1,0,0,1,0,0,0,0
34.261593,108.98996,2,14,50,0,2011/6/7,1,22,8,1,0,0,1,0,0,0,0
34.279709,109.07048,36,37,90,1,2011/6/7,0,37,8,1,0,0,1,0,0,0,0
34.279709,109.07048,36,37,90,1,2011/6/7,1,22,8,1,0,0,1,0,0,0,0
34.279709,109.07048,10,38,88,1,2011/6/7,0,37,8,1,0,0,1,0,0,0,0
34.279709,109.07048,10,38,88,1,2011/6/7,1,22,8,1,0,0,1,0,0,0,0
34.22282,108.947144,37,47,80,1,2011/6/7,0,37,8,1,0,0,1,0,0,0,0
34.22282,108.947144,37,47,80,1,2011/6/7,1,22,8,1,0,0,1,0,0,0,0
34.22282,108.947144,23,30,75,1,2011/6/7,0,37,8,1,0,0,1,0,0,0,0
34.22282,108.947144,23,30,75,1,2011/6/7,1,22,8,1,0,0,1,0,0,0,0
34.26955,108.95903,28,40,83,1,2011/6/7,0,37,8,1,0,0,1,0,0,0,0
34.26955,108.95903,28,40,83,1,2011/6/7,1,22,8,1,0,0,1,0,0,0,0
34.26955,108.95903,21,21,81,1,2011/6/7,0,37,8,1,0,0,1,0,0,0,0
34.26955,108.95903,21,21,81,1,2011/6/7,1,22,8,1,0,0,1,0,0,0,0
34.233376,108.9049,25,35,92,1,2011/6/7,0,37,8,1,0,0,1,0,0,0,0
34.233376,108.9049,25,35,92,1,2011/6/7,1,22,8,1,0,0,1,0,0,0,0
34.233376,108.9049,21,24,87,1,2011/6/7,0,37,8,1,0,0,1,0,0,0,0
34.233376,108.9049,21,24,87,1,2011/6/7,1,22,8,1,0,0,1,0,0,0,0
34.35886,108.929192,22,34,85,1,2011/6/7,0,37,8,1,0,0,1,0,0,0,0
34.35886,108.929192,22,34,85,1,2011/6/7,1,22,8,1,0,0,1,0,0,0,0
34.35886,108.929192,18,30,94,1,2011/6/7,0,37,8,1,0,0,1,0,0,0,0
34.35886,108.929192,18,30,94,1,2011/6/7,1,22,8,1,0,0,1,0,0,0,0
34.158932,108.90696,36,25,85,1,2011/6/7,0,37,8,1,0,0,1,0,0,0,0
34.158932,108.90696,36,25,85,1,2011/6/7,1,22,8,1,0,0,1,0,0,0,0
34.158932,108.90696,5,17,80,1,2011/6/7,0,37,8,1,0,0,1,0,0,0,0
34.158932,108.90696,5,17,80,1,2011/6/7,1,22,8,1,0,0,1,0,0,0,0
34.662251,109.226196,27,23,72,1,2011/6/7,0,37,8,1,0,0,1,0,0,0,0
34.662251,109.226196,27,23,72,1,2011/6/7,1,22,8,1,0,0,1,0,0,0,0
34.662251,109.226196,10,9,95,1,2011/6/7,0,37,8,1,0,0,1,0,0,0,0
34.662251,109.226196,10,9,95,1,2011/6/7,1,22,8,1,0,0,1,0,0,0,0
34.366699,109.214211,23,29,83,1,2011/6/7,0,37,8,1,0,0,1,0,0,0,0
34.366699,109.214211,23,29,83,1,2011/6/7,1,22,8,1,0,0,1,0,0,0,0
34.366699,109.214211,14,27,77,1,2011/6/7,0,37,8,1,0,0,1,0,0,0,0
34.366699,109.214211,14,27,77,1,2011/6/7,1,22,8,1,0,0,1,0,0,0,0
34.354256,109.011482,28,26,72,1,2011/6/7,0,37,8,1,0,0,1,0,0,0,0
34.354256,109.011482,28,26,72,1,2011/6/7,1,22,8,1,0,0,1,0,0,0,0
34.354256,109.011482,34,27,71,1,2011/6/7,0,37,8,1,0,0,1,0,0,0,0
34.354256,109.011482,34,27,71,1,2011/6/7,1,22,8,1,0,0,1,0,0,0,0
34.382896,108.88327,22,25,80,1,2011/6/7,0,37,8,1,0,0,1,0,0,0,0
34.382896,108.88327,22,25,80,1,2011/6/7,1,22,8,1,0,0,1,0,0,0,0
34.382896,108.88327,19,5,76,1,2011/6/7,0,37,8,1,0,0,1,0,0,0,0
34.382896,108.88327,19,5,76,1,2011/6/7,1,22,8,1,0,0,1,0,0,0,0
34.259781,108.856987,29,28,67,1,2011/6/8,0,37,8,1,0,1,0,0,0,0,0
34.259781,108.856987,29,28,67,1,2011/6/8,1,24,8,1,0,0,0,1,0,0,0
34.261593,108.98996,18,17,65,1,2011/6/8,0,37,8,1,0,1,0,0,0,0,0
34.261593,108.98996,18,17,65,1,2011/6/8,1,24,8,1,0,0,0,1,0,0,0
34.279709,109.07048,19,30,72,1,2011/6/8,0,37,8,1,0,1,0,0,0,0,0
34.279709,109.07048,19,30,72,1,2011/6/8,1,24,8,1,0,0,0,1,0,0,0
34.22282,108.947144,31,34,64,1,2011/6/8,0,37,8,1,0,1,0,0,0,0,0
34.22282,108.947144,31,34,64,1,2011/6/8,1,24,8,1,0,0,0,1,0,0,0
34.26955,108.95903,37,30,66,1,2011/6/8,0,37,8,1,0,1,0,0,0,0,0
34.26955,108.95903,37,30,66,1,2011/6/8,1,24,8,1,0,0,0,1,0,0,0
34.233376,108.9049,34,27,77,1,2011/6/8,0,37,8,1,0,1,0,0,0,0,0
34.233376,108.9049,34,27,77,1,2011/6/8,1,24,8,1,0,0,0,1,0,0,0
34.35886,108.929192,26,20,84,1,2011/6/8,0,37,8,1,0,1,0,0,0,0,0
34.35886,108.929192,26,20,84,1,2011/6/8,1,24,8,1,0,0,0,1,0,0,0
34.158932,108.90696,31,19,72,1,2011/6/8,0,37,8,1,0,1,0,0,0,0,0
34.158932,108.90696,31,19,72,1,2011/6/8,1,24,8,1,0,0,0,1,0,0,0
34.662251,109.226196,17,19,76,1,2011/6/8,0,37,8,1,0,1,0,0,0,0,0
34.662251,109.226196,17,19,76,1,2011/6/8,1,24,8,1,0,0,0,1,0,0,0
34.366699,109.214211,22,26,75,1,2011/6/8,0,37,8,1,0,1,0,0,0,0,0
34.366699,109.214211,22,26,75,1,2011/6/8,1,24,8,1,0,0,0,1,0,0,0
34.354256,109.011482,21,17,62,1,2011/6/8,0,37,8,1,0,1,0,0,0,0,0
34.354256,109.011482,21,17,62,1,2011/6/8,1,24,8,1,0,0,0,1,0,0,0
34.382896,108.88327,25,20,71,1,2011/6/8,0,37,8,1,0,1,0,0,0,0,0
34.382896,108.88327,25,20,71,1,2011/6/8,1,24,8,1,0,0,0,1,0,0,0
34.259781,108.856987,24,17,76,1,2011/6/9,0,28,8,1,3,0,0,0,1,0,0
34.259781,108.856987,24,17,76,1,2011/6/9,1,18,8,1,0,0,0,1,0,0,0
34.261593,108.98996,21,15,79,1,2011/6/9,0,28,8,1,3,0,0,0,1,0,0
34.261593,108.98996,21,15,79,1,2011/6/9,1,18,8,1,0,0,0,1,0,0,0
34.279709,109.07048,29,21,90,1,2011/6/9,0,28,8,1,3,0,0,0,1,0,0
34.279709,109.07048,29,21,90,1,2011/6/9,1,18,8,1,0,0,0,1,0,0,0
34.22282,108.947144,34,22,82,1,2011/6/9,0,28,8,1,3,0,0,0,1,0,0
34.22282,108.947144,34,22,82,1,2011/6/9,1,18,8,1,0,0,0,1,0,0,0
34.26955,108.95903,33,24,83,1,2011/6/9,0,28,8,1,3,0,0,0,1,0,0
34.26955,108.95903,33,24,83,1,2011/6/9,1,18,8,1,0,0,0,1,0,0,0
34.233376,108.9049,32,22,74,1,2011/6/9,0,28,8,1,3,0,0,0,1,0,0
34.233376,108.9049,32,22,74,1,2011/6/9,1,18,8,1,0,0,0,1,0,0,0
34.35886,108.929192,20,25,90,1,2011/6/9,0,28,8,1,3,0,0,0,1,0,0
34.35886,108.929192,20,25,90,1,2011/6/9,1,18,8,1,0,0,0,1,0,0,0
34.158932,108.90696,15,22,83,1,2011/6/9,0,28,8,1,3,0,0,0,1,0,0
34.158932,108.90696,15,22,83,1,2011/6/9,1,18,8,1,0,0,0,1,0,0,0
34.662251,109.226196,18,20,69,1,2011/6/9,0,28,8,1,3,0,0,0,1,0,0
34.662251,109.226196,18,20,69,1,2011/6/9,1,18,8,1,0,0,0,1,0,0,0
34.366699,109.214211,20,20,92,1,2011/6/9,0,28,8,1,3,0,0,0,1,0,0
34.366699,109.214211,20,20,92,1,2011/6/9,1,18,8,1,0,0,0,1,0,0,0
34.354256,109.011482,21,19,76,1,2011/6/9,0,28,8,1,3,0,0,0,1,0,0
34.354256,109.011482,21,19,76,1,2011/6/9,1,18,8,1,0,0,0,1,0,0,0
34.382896,108.88327,18,13,92,1,2011/6/9,0,28,8,1,3,0,0,0,1,0,0
34.382896,108.88327,18,13,92,1,2011/6/9,1,18,8,1,0,0,0,1,0,0,0
34.259781,108.856987,29,20,46,0,2011/6/10,0,33,8,1,0,1,0,0,0,0,0
34.259781,108.856987,29,20,46,0,2011/6/10,1,20,8,1,0,1,0,0,0,0,0
34.261593,108.98996,18,13,39,0,2011/6/10,0,33,8,1,0,1,0,0,0,0,0
34.261593,108.98996,18,13,39,0,2011/6/10,1,20,8,1,0,1,0,0,0,0,0
34.279709,109.07048,23,14,32,0,2011/6/10,0,33,8,1,0,1,0,0,0,0,0
34.279709,109.07048,23,14,32,0,2011/6/10,1,20,8,1,0,1,0,0,0,0,0
34.22282,108.947144,15,16,52,1,2011/6/10,0,33,8,1,0,1,0,0,0,0,0
34.22282,108.947144,15,16,52,1,2011/6/10,1,20,8,1,0,1,0,0,0,0,0
34.26955,108.95903,27,20,54,1,2011/6/10,0,33,8,1,0,1,0,0,0,0,0
34.26955,108.95903,27,20,54,1,2011/6/10,1,20,8,1,0,1,0,0,0,0,0
34.233376,108.9049,15,15,38,0,2011/6/10,0,33,8,1,0,1,0,0,0,0,0
34.233376,108.9049,15,15,38,0,2011/6/10,1,20,8,1,0,1,0,0,0,0,0
34.35886,108.929192,20,25,55,1,2011/6/10,0,33,8,1,0,1,0,0,0,0,0
34.35886,108.929192,20,25,55,1,2011/6/10,1,20,8,1,0,1,0,0,0,0,0
34.158932,108.90696,9,10,38,0,2011/6/10,0,33,8,1,0,1,0,0,0,0,0
34.158932,108.90696,9,10,38,0,2011/6/10,1,20,8,1,0,1,0,0,0,0,0
34.662251,109.226196,16,13,53,1,2011/6/10,0,33,8,1,0,1,0,0,0,0,0
34.662251,109.226196,16,13,53,1,2011/6/10,1,20,8,1,0,1,0,0,0,0,0
34.366699,109.214211,10,16,56,1,2011/6/10,0,33,8,1,0,1,0,0,0,0,0
34.366699,109.214211,10,16,56,1,2011/6/10,1,20,8,1,0,1,0,0,0,0,0
34.354256,109.011482,11,9,37,0,2011/6/10,0,33,8,1,0,1,0,0,0,0,0
34.354256,109.011482,11,9,37,0,2011/6/10,1,20,8,1,0,1,0,0,0,0,0
34.382896,108.88327,17,9,55,1,2011/6/10,0,33,8,1,0,1,0,0,0,0,0
34.382896,108.88327,17,9,55,1,2011/6/10,1,20,8,1,0,1,0,0,0,0,0
34.259781,108.856987,18,29,61,1,2011/6/11,0,35,8,1,0,1,0,0,0,0,0
34.259781,108.856987,18,29,61,1,2011/6/11,1,22,8,1,0,1,0,0,0,0,0
34.261593,108.98996,11,12,48,0,2011/6/11,0,35,8,1,0,1,0,0,0,0,0
34.261593,108.98996,11,12,48,0,2011/6/11,1,22,8,1,0,1,0,0,0,0,0
34.279709,109.07048,15,21,54,1,2011/6/11,0,35,8,1,0,1,0,0,0,0,0
34.279709,109.07048,15,21,54,1,2011/6/11,1,22,8,1,0,1,0,0,0,0,0
34.22282,108.947144,18,22,57,1,2011/6/11,0,35,8,1,0,1,0,0,0,0,0
34.22282,108.947144,18,22,57,1,2011/6/11,1,22,8,1,0,1,0,0,0,0,0
34.26955,108.95903,30,24,55,1,2011/6/11,0,35,8,1,0,1,0,0,0,0,0
34.26955,108.95903,30,24,55,1,2011/6/11,1,22,8,1,0,1,0,0,0,0,0
34.233376,108.9049,22,24,53,1,2011/6/11,0,35,8,1,0,1,0,0,0,0,0
34.233376,108.9049,22,24,53,1,2011/6/11,1,22,8,1,0,1,0,0,0,0,0
34.35886,108.929192,29,27,78,1,2011/6/11,0,35,8,1,0,1,0,0,0,0,0
34.35886,108.929192,29,27,78,1,2011/6/11,1,22,8,1,0,1,0,0,0,0,0
34.158932,108.90696,16,15,53,1,2011/6/11,0,35,8,1,0,1,0,0,0,0,0
34.158932,108.90696,16,15,53,1,2011/6/11,1,22,8,1,0,1,0,0,0,0,0
34.662251,109.226196,13,14,56,1,2011/6/11,0,35,8,1,0,1,0,0,0,0,0
34.662251,109.226196,13,14,56,1,2011/6/11,1,22,8,1,0,1,0,0,0,0,0
34.366699,109.214211,26,22,65,1,2011/6/11,0,35,8,1,0,1,0,0,0,0,0
34.366699,109.214211,26,22,65,1,2011/6/11,1,22,8,1,0,1,0,0,0,0,0
34.354256,109.011482,17,17,49,0,2011/6/11,0,35,8,1,0,1,0,0,0,0,0
34.354256,109.011482,17,17,49,0,2011/6/11,1,22,8,1,0,1,0,0,0,0,0
34.382896,108.88327,12,7,60,1,2011/6/11,0,35,8,1,0,1,0,0,0,0,0
34.382896,108.88327,12,7,60,1,2011/6/11,1,22,8,1,0,1,0,0,0,0,0
34.259781,108.856987,32,28,76,1,2011/6/12,0,33,8,1,0,0,0,1,0,0,0
34.259781,108.856987,32,28,76,1,2011/6/12,1,22,8,1,0,1,0,0,0,0,0
34.261593,108.98996,19,15,65,1,2011/6/12,0,33,8,1,0,0,0,1,0,0,0
34.261593,108.98996,19,15,65,1,2011/6/12,1,22,8,1,0,1,0,0,0,0,0
34.279709,109.07048,32,20,95,1,2011/6/12,0,33,8,1,0,0,0,1,0,0,0
34.279709,109.07048,32,20,95,1,2011/6/12,1,22,8,1,0,1,0,0,0,0,0
34.22282,108.947144,41,27,75,1,2011/6/12,0,33,8,1,0,0,0,1,0,0,0
34.22282,108.947144,41,27,75,1,2011/6/12,1,22,8,1,0,1,0,0,0,0,0
34.26955,108.95903,41,30,76,1,2011/6/12,0,33,8,1,0,0,0,1,0,0,0
34.26955,108.95903,41,30,76,1,2011/6/12,1,22,8,1,0,1,0,0,0,0,0
34.233376,108.9049,52,27,80,1,2011/6/12,0,33,8,1,0,0,0,1,0,0,0
34.233376,108.9049,52,27,80,1,2011/6/12,1,22,8,1,0,1,0,0,0,0,0
34.35886,108.929192,27,38,82,1,2011/6/12,0,33,8,1,0,0,0,1,0,0,0
34.35886,108.929192,27,38,82,1,2011/6/12,1,22,8,1,0,1,0,0,0,0,0
34.158932,108.90696,20,20,75,1,2011/6/12,0,33,8,1,0,0,0,1,0,0,0
34.158932,108.90696,20,20,75,1,2011/6/12,1,22,8,1,0,1,0,0,0,0,0
34.662251,109.226196,23,16,65,1,2011/6/12,0,33,8,1,0,0,0,1,0,0,0
34.662251,109.226196,23,16,65,1,2011/6/12,1,22,8,1,0,1,0,0,0,0,0
34.366699,109.214211,32,25,82,1,2011/6/12,0,33,8,1,0,0,0,1,0,0,0
34.366699,109.214211,32,25,82,1,2011/6/12,1,22,8,1,0,1,0,0,0,0,0
34.354256,109.011482,26,20,67,1,2011/6/12,0,33,8,1,0,0,0,1,0,0,0
34.354256,109.011482,26,20,67,1,2011/6/12,1,22,8,1,0,1,0,0,0,0,0
34.382896,108.88327,18,13,91,1,2011/6/12,0,33,8,1,0,0,0,1,0,0,0
34.382896,108.88327,18,13,91,1,2011/6/12,1,22,8,1,0,1,0,0,0,0,0
34.259781,108.856987,22,18,71,1,2011/6/13,0,33,8,1,0,0,0,1,0,0,0
34.259781,108.856987,22,18,71,1,2011/6/13,1,24,8,1,0,0,0,1,0,0,0
34.261593,108.98996,13,10,79,1,2011/6/13,0,33,8,1,0,0,0,1,0,0,0
34.261593,108.98996,13,10,79,1,2011/6/13,1,24,8,1,0,0,0,1,0,0,0
34.279709,109.07048,25,16,88,1,2011/6/13,0,33,8,1,0,0,0,1,0,0,0
34.279709,109.07048,25,16,88,1,2011/6/13,1,24,8,1,0,0,0,1,0,0,0
34.22282,108.947144,27,21,79,1,2011/6/13,0,33,8,1,0,0,0,1,0,0,0
34.22282,108.947144,27,21,79,1,2011/6/13,1,24,8,1,0,0,0,1,0,0,0
34.26955,108.95903,27,17,81,1,2011/6/13,0,33,8,1,0,0,0,1,0,0,0
34.26955,108.95903,27,17,81,1,2011/6/13,1,24,8,1,0,0,0,1,0,0,0
34.233376,108.9049,31,17,80,1,2011/6/13,0,33,8,1,0,0,0,1,0,0,0
34.233376,108.9049,31,17,80,1,2011/6/13,1,24,8,1,0,0,0,1,0,0,0
34.35886,108.929192,26,24,72,1,2011/6/13,0,33,8,1,0,0,0,1,0,0,0
34.35886,108.929192,26,24,72,1,2011/6/13,1,24,8,1,0,0,0,1,0,0,0
34.158932,108.90696,30,15,87,1,2011/6/13,0,33,8,1,0,0,0,1,0,0,0
34.158932,108.90696,30,15,87,1,2011/6/13,1,24,8,1,0,0,0,1,0,0,0
34.662251,109.226196,14,17,82,1,2011/6/13,0,33,8,1,0,0,0,1,0,0,0
34.662251,109.226196,14,17,82,1,2011/6/13,1,24,8,1,0,0,0,1,0,0,0
34.366699,109.214211,29,29,88,1,2011/6/13,0,33,8,1,0,0,0,1,0,0,0
34.366699,109.214211,29,29,88,1,2011/6/13,1,24,8,1,0,0,0,1,0,0,0
34.354256,109.011482,36,14,73,1,2011/6/13,0,33,8,1,0,0,0,1,0,0,0
34.354256,109.011482,36,14,73,1,2011/6/13,1,24,8,1,0,0,0,1,0,0,0
34.382896,108.88327,18,15,93,1,2011/6/13,0,33,8,1,0,0,0,1,0,0,0
34.382896,108.88327,18,15,93,1,2011/6/13,1,24,8,1,0,0,0,1,0,0,0
34.259781,108.856987,12,18,61,1,2011/6/14,0,34,8,1,0,0,0,1,0,0,0
34.259781,108.856987,12,18,61,1,2011/6/14,1,23,8,1,0,1,0,0,0,0,0
34.261593,108.98996,7,15,61,1,2011/6/14,0,34,8,1,0,0,0,1,0,0,0
34.261593,108.98996,7,15,61,1,2011/6/14,1,23,8,1,0,1,0,0,0,0,0
34.279709,109.07048,6,10,62,1,2011/6/14,0,34,8,1,0,0,0,1,0,0,0
34.279709,109.07048,6,10,62,1,2011/6/14,1,23,8,1,0,1,0,0,0,0,0
34.22282,108.947144,9,15,60,1,2011/6/14,0,34,8,1,0,0,0,1,0,0,0
34.22282,108.947144,9,15,60,1,2011/6/14,1,23,8,1,0,1,0,0,0,0,0
34.26955,108.95903,16,10,64,1,2011/6/14,0,34,8,1,0,0,0,1,0,0,0
34.26955,108.95903,16,10,64,1,2011/6/14,1,23,8,1,0,1,0,0,0,0,0
34.233376,108.9049,15,12,61,1,2011/6/14,0,34,8,1,0,0,0,1,0,0,0
34.233376,108.9049,15,12,61,1,2011/6/14,1,23,8,1,0,1,0,0,0,0,0
34.35886,108.929192,19,14,64,1,2011/6/14,0,34,8,1,0,0,0,1,0,0,0
34.35886,108.929192,19,14,64,1,2011/6/14,1,23,8,1,0,1,0,0,0,0,0
34.158932,108.90696,10,11,71,1,2011/6/14,0,34,8,1,0,0,0,1,0,0,0
34.158932,108.90696,10,11,71,1,2011/6/14,1,23,8,1,0,1,0,0,0,0,0
34.662251,109.226196,7,16,74,1,2011/6/14,0,34,8,1,0,0,0,1,0,0,0
34.662251,109.226196,7,16,74,1,2011/6/14,1,23,8,1,0,1,0,0,0,0,0
34.366699,109.214211,10,14,71,1,2011/6/14,0,34,8,1,0,0,0,1,0,0,0
34.366699,109.214211,10,14,71,1,2011/6/14,1,23,8,1,0,1,0,0,0,0,0
34.354256,109.011482,9,12,54,1,2011/6/14,0,34,8,1,0,0,0,1,0,0,0
34.354256,109.011482,9,12,54,1,2011/6/14,1,23,8,1,0,1,0,0,0,0,0
34.382896,108.88327,9,11,68,1,2011/6/14,0,34,8,1,0,0,0,1,0,0,0
34.382896,108.88327,9,11,68,1,2011/6/14,1,23,8,1,0,1,0,0,0,0,0
34.259781,108.856987,40,32,62,1,2011/6/15,0,36,8,1,0,0,1,0,0,0,0
34.259781,108.856987,40,32,62,1,2011/6/15,1,24,8,1,0,1,0,0,0,0,0
34.261593,108.98996,23,10,58,1,2011/6/15,0,36,8,1,0,0,1,0,0,0,0
34.261593,108.98996,23,10,58,1,2011/6/15,1,24,8,1,0,1,0,0,0,0,0
34.279709,109.07048,27,21,70,1,2011/6/15,0,36,8,1,0,0,1,0,0,0,0
34.279709,109.07048,27,21,70,1,2011/6/15,1,24,8,1,0,1,0,0,0,0,0
34.22282,108.947144,17,20,64,1,2011/6/15,0,36,8,1,0,0,1,0,0,0,0
34.22282,108.947144,17,20,64,1,2011/6/15,1,24,8,1,0,1,0,0,0,0,0
34.26955,108.95903,23,16,68,1,2011/6/15,0,36,8,1,0,0,1,0,0,0,0
34.26955,108.95903,23,16,68,1,2011/6/15,1,24,8,1,0,1,0,0,0,0,0
34.233376,108.9049,22,21,54,1,2011/6/15,0,36,8,1,0,0,1,0,0,0,0
34.233376,108.9049,22,21,54,1,2011/6/15,1,24,8,1,0,1,0,0,0,0,0
34.35886,108.929192,21,24,61,1,2011/6/15,0,36,8,1,0,0,1,0,0,0,0
34.35886,108.929192,21,24,61,1,2011/6/15,1,24,8,1,0,1,0,0,0,0,0
34.158932,108.90696,23,12,65,1,2011/6/15,0,36,8,1,0,0,1,0,0,0,0
34.158932,108.90696,23,12,65,1,2011/6/15,1,24,8,1,0,1,0,0,0,0,0
34.662251,109.226196,17,16,77,1,2011/6/15,0,36,8,1,0,0,1,0,0,0,0
34.662251,109.226196,17,16,77,1,2011/6/15,1,24,8,1,0,1,0,0,0,0,0
34.366699,109.214211,28,21,94,1,2011/6/15,0,36,8,1,0,0,1,0,0,0,0
34.366699,109.214211,28,21,94,1,2011/6/15,1,24,8,1,0,1,0,0,0,0,0
34.354256,109.011482,19,18,56,1,2011/6/15,0,36,8,1,0,0,1,0,0,0,0
34.354256,109.011482,19,18,56,1,2011/6/15,1,24,8,1,0,1,0,0,0,0,0
34.382896,108.88327,12,11,91,1,2011/6/15,0,36,8,1,0,0,1,0,0,0,0
34.382896,108.88327,12,11,91,1,2011/6/15,1,24,8,1,0,1,0,0,0,0,0
34.259781,108.856987,16,25,69,1,2011/6/16,0,35,8,1,0,0,0,1,0,0,0
34.259781,108.856987,16,25,69,1,2011/6/16,1,20,8,1,1,0,0,0,1,0,0
34.261593,108.98996,9,19,70,1,2011/6/16,0,35,8,1,0,0,0,1,0,0,0
34.261593,108.98996,9,19,70,1,2011/6/16,1,20,8,1,1,0,0,0,1,0,0
34.279709,109.07048,17,24,78,1,2011/6/16,0,35,8,1,0,0,0,1,0,0,0
34.279709,109.07048,17,24,78,1,2011/6/16,1,20,8,1,1,0,0,0,1,0,0
34.22282,108.947144,19,27,71,1,2011/6/16,0,35,8,1,0,0,0,1,0,0,0
34.22282,108.947144,19,27,71,1,2011/6/16,1,20,8,1,1,0,0,0,1,0,0
34.26955,108.95903,15,22,87,1,2011/6/16,0,35,8,1,0,0,0,1,0,0,0
34.26955,108.95903,15,22,87,1,2011/6/16,1,20,8,1,1,0,0,0,1,0,0
34.233376,108.9049,18,29,90,1,2011/6/16,0,35,8,1,0,0,0,1,0,0,0
34.233376,108.9049,18,29,90,1,2011/6/16,1,20,8,1,1,0,0,0,1,0,0
34.35886,108.929192,14,29,67,1,2011/6/16,0,35,8,1,0,0,0,1,0,0,0
34.35886,108.929192,14,29,67,1,2011/6/16,1,20,8,1,1,0,0,0,1,0,0
34.158932,108.90696,17,27,91,1,2011/6/16,0,35,8,1,0,0,0,1,0,0,0
34.158932,108.90696,17,27,91,1,2011/6/16,1,20,8,1,1,0,0,0,1,0,0
